"comment_count","created","description","duration","group_created","group_id","group_join_mode","group_lat","group_lon","group_name","group_urlname","group_who","how_to_find_us","id","link","manual_attendance_count","name","rsvp_close_offset","rsvp_limit","rsvp_open_offset","status","time","updated","utc_offset","venue_address_1","venue_address_2","venue_city","venue_country","venue_id","venue_lat","venue_localized_country_name","venue_lon","venue_name","venue_phone","venue_repinned","venue_state","venue_zip","visibility","waitlist_count","yes_rsvp_count"
"18","1425480574000","<p>Come and join us to learn, sharing, and Connect:</p> <p>Agenda :</p> <p>- An Overview of IBM Cloud, Platform as a Services(ibm.biz/ibmbluemix)</p> <p>- Tutorial : How build a simple a web application with Bluemix</p> <p>- Discussion and Sharing Session</p> <p>Like us in Facebook : <a href=""https://www.facebook.com/dWorksID"">IBM DeveloperWork Indonesia </a></p> <p><img src=""http://photos1.meetupstatic.com/photos/event/c/2/6/1/600_434929761.jpeg"" /></p> ","21600000","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","Close to Masjid Bakrie","220919546","https://www.meetup.com/IBMIndonesia/events/220919546/","","Developer Jam - Pilot","","","","past","1426554000000","1426596629000","25200000","Jl. HR Rasuna Said, Komplek Apartemen Taman Rasuna","","Jakarta","ID","23677541","-6.219508171081543","Indonesia","106.83648681640625","Aston The Bridge Rasuna Hotel ","","False","","","public","0","58"
"3","1430106090000","<p>Today's business environment is demanding greater flexibility in order to introduce newproducts to market faster. This requirement demands that new tools be available that promotesuch products to an ever increasingly interconnected, mobile, and social world. As a result, thedigital fabric supporting the business must be designed for utmost flexibility in order to supportmodern business processes, and customer and partner interactions.IBM has led the way in embracing new technologies to provide business solutions that benefitenterprises. Now, IBM is helping to define this new era of cloud computing via the IBM opencloud architecture, which reduces concerns of vendor lock-in and fosters an open API economy.Through Bluemix and SoftLayer, IBM has introduced the core capabilities necessary to enablethe enterprise for the world of systems of interaction and cloud-centric applications. IBMcontinues to enhance Bluemix and continues this journey of innovation for its clients.</p> <p>Learn how IBM Bluemix – Digital Innovation Platform, helps you to innovate your business andrevolutionize the way you think and bring to life disruptive ideas. Through the presentation of avariety of use cases in the Public Sector, underpinned by fundamental design principles of directapplicability to many other Industries, you will explore how to create sophisticated softwareapplications and develop a key API-driven ecosystem of developers and 3rd-parties to boostrevenues and brand engagement.</p> <p><br/><b>Target Audience: </b>Developers, Enterprise Architects, Solution Architects, Innovation leader,Head of Application Development, Application Development Managers.</p> <p><br/><b>Please bring your laptop and internet modem.</b></p> ","","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","In front of Pullman Hotel","222122506","https://www.meetup.com/IBMIndonesia/events/222122506/","","Think, develop and monetize your ideas at the speed of light","","20","PT240H","past","1431309600000","1431321499000","25200000","The Plaza Office Tower 16th Floor : TEC Room, Jl. MH. Thamrin Kav 28-30, 0","","Jakarta","id","23793464","-6.193343162536621","Indonesia","106.82196807861328","IBM Indonesia Office","","False","","","public","0","19"
"0","1431657760000","<p> Registration : 10 April 2015- 19 Mei 2015</p> <p> Speaker: </p> <p>Denny Muktar(IBM Solution Acrhitect) </p> <p>Rizkiana Novitasari(IBM Client Technical Professional)</p> <p>  Registration fee :</p> <p>-Binusian: Rp 55.000</p> <p>-Non binusian: Rp 65.000</p> <p><br/> Benefit: Certificate and Snack</p> <p>  <b> *Notes: Limited seat for 60 only! </b></p> <p>Please contact below person for registration:</p> <p>For registration and more info, please contact :</p> <p><br/>1. Salila H. K</p> <p>LINE: salilahk</p> <p>Number: 08159334245</p> <p>2. Yessika Sephrania</p> <p><br/>LINE: yessika.s</p> <p>Number: 089616961581</p> <p><br/>Website : <a href=""http://competition.himsisfo.net/""><a href=""http://competition.himsisfo.net/"" class=""linkified"">http://competition.himsisfo.net/</a></a></p> ","7200000","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","","222544615","https://www.meetup.com/IBMIndonesia/events/222544615/","","Web Commerce Workshop with Binus HIMSISFO(Student only)","PT22H","60","","past","1432274400000","1432282810000","25200000","Jl. Kebon Jeruk Raya No. 27, Jakarta Barat, DKI Jakarta 11530","","Jakarta","id","23835314","-6.198052883148193","Indonesia","106.76922607421875","Binus University Anggrek Campus","","False","","","public","0","1"
"0","1432251300000","<p>Rundown :</p> <p>• 01.00-01.20    Cloud Concept - Ichsan Mulia Permata (Power AIX/Linux Specialist)</p> <p>• 01.20-03.20    Bluemix Workshop - Meirissa Farah Fhonna (Cloud Ecosystem)</p> <p>• 03.20-03.40    Softlayer Introduction - Riswandi Sinuraya (Softlayer Sales Representative)</p> <p>For the workshop, please to do following requisite :</p> <p>1. Bring you own Laptop</p> <p>2. Please register your Bluemix account at ibm.biz/ibmbluemix. (Free to register and no credit card required)</p> <p>3. *Optional* Bring your own modem. </p> <p><br/>See you on Monday, 25 May 2015 at BCCF :)</p> ","","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","","222700111","https://www.meetup.com/IBMIndonesia/events/222700111/","","Build Your Dream Apps Easily and Faster with Bluemix","","","","past","1432533600000","1432545690000","25200000","Jl. Cihapit  http://goo.gl/maps/jjmE6","","Jakarta","id","23850525","0.0","Indonesia","0.0","BCCF(Bandung Creative Indonesia Forum) ","","False","","","public","0","2"
"0","1432261629000","<p>Do you think about how much you might learn from analyzing social data, but don't act because you don't have enough time or resource to build what you need? In this session, we show you how easy it is to use the Node-RED workflow editor in IBM Bluemix™ to capture a social data feed (a Twitter feed) and then build a Hadoop Distributed File System (HDFS) file from that data. We also show you how to use the IBM Analytics for Hadoop service to analyze the data and produce summary charts. You’ll be amazed at how easy it is to turn an unknown data set into information you can use.</p> <p>Please follow below action before come :</p> <p>1. Register your Bluemix account to <a href=""http://ibm.biz/ibmbluemix"">ibm.biz/ibmbluemix</a> (free and no credit card required)</p> <p>2. Bring your own laptop</p> <p>3. If you have, please bring your own modem</p> <p>Speaker : Meirissa Farah Fhonna(Cloud Ecosystem)</p> <p>We will provide some pizzas, please come on time yaa :)</p> <p>See you</p> ","10800000","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","","222703945","https://www.meetup.com/IBMIndonesia/events/222703945/","","Collect and Analyze Social Data Without Writing a Single Line of Code","","","","past","1433314800000","1433326671000","25200000","Borobudur Room : The Plaza Office Tower 16th Floor","","Jakarta","id","23850495","-6.200779914855957","Indonesia","106.84735870361328","IBM Indonesia Office","","False","","","public","0","16"
"1","1433140556000","<p>IBM® Bluemix™ is an open-standards, cloud-based platform for building, managing, and running apps of all types, such as web, mobile, big data, and smart devices. Capabilities include Java, mobile back-end development, and application monitoring, as well as features from ecosystem partners and open source—all provided as-a-service in the cloud.</p> <p>


<a href=""https://www.youtube.com/watch?v=ZR_jDitw0Sc"" class=""embedded"">https://www.youtube.com/watch?v=ZR_jDitw0Sc</a></p> <p>Agenda: </p> <p>6.00 PM - 6. 15 PM: Registration </p> <p>6.15 PM -  7.00 PM : Introduction to Bluemix</p> <p>7.00 PM - end : Jam &amp; Networking session</p> ","","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","","222927843","https://www.meetup.com/IBMIndonesia/events/222927843/","","IBM Bluemix Meetup : Your Apps - Build it your way","","","","past","1433847600000","1433914729000","25200000","Jl. Kebon Sirih Kav. 10-12","","Jakarta","id","23470674","-6.182429790496826","Indonesia","106.83023071289062","Telkom Indonesia - Menara Multimedia 6th Floor","","False","","","public","0","26"
"0","1452588287000","<p>This is a comprehensive presentation and sharing session co-presented with IBM. Starting with a set of IBM Watson services, attendees of all skill levels will witness what IBM Watson apps can achieve and get a taste of using cognitive technologies. At this event, IBM will also share the Watson New Venture Challenge in APAC.</p> <p>Takeaways<br/>- Hear about how to work with IBM Watson <br/>- Learn how IBM Watson and cognitive computing are powering applications today<br/>- See how a Watson based app is built<br/>- Join the IBM Watson Asia Pacific New Venture Challenge (<a href=""http://bit.ly/watson-nvc""><a href=""http://bit.ly/watson-nvc"" class=""linkified"">http://bit.ly/watson-nvc</a></a>)</p> <p>Speaker: </p> <p>Justin Lee is the Technical Evangelist for the IBM Ecosystem Development team. In this role, he is responsible for all developer and academic outreach, community engagements, ecosystem partnerships and technical enablement for all developers from individuals, to ""born on the cloud"" to corporate. </p> <p>Justin Lee has been a developer since young, dabbling in everything from C++ to C#, from web development to mobile development. He graduated from University of Waterloo, Bachelor in Computer Science (BCS) with Honours. He is also an active contributor to the technical community, organising community-led events like GeekcampSG and FOSSASIA.</p> ","10800000","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","","228028475","https://www.meetup.com/IBMIndonesia/events/228028475/","","Watson 101: Overview of Watson Developer Cloud","","","","past","1453377600000","1453423261000","25200000","Jl. M.H. Thamrin Kav 28 - 30 ","","Jakarta 10350","id","24310513","-6.192905902862549","Indonesia","106.82205963134766","The Plaza Office Tower, IBM, Level 16, Borobudur Room","","False","","","public","0","36"
"3","1463421614000","<p><b>Add competitive advantage to your apps in your journey to innovate and disrupt the industries</b></p> <p><br/>Your digital intelligence is your competitive advantage. Only Cognitive unlocks the potential of all data. Add completely new abilities to your business technologies. Join IBM in the Cognitive Era and learn how to differentiate your applications with Watson and IoT services via Bluemix, IBM PaaS platform. Come network with IBM speakers and subject matter experts on how you can take your first step to build cognitive apps!</p> <p>Date: 22 June 2016<br/>Time: 5 to 7 pm (Registration starts at 5.00pm)<br/>Venue: BITS (Jalan Tulodong Atas No. 28 3rd Floor, SCBD Area)</p> <p>Agenda<br/>5:00 PM Registration Open</p> <p>5:15 PM Opening Speech by Pak Sugianto ( Cloud Team Leader of IBM)</p> <p>05.20 PM Bluemix 101 and Demo by Rizkiana Novitasari ( Technical Specialist of IBM)</p> <p>05:50 PM Breakfasting Together 10 Minutes &amp; Pray for 10 minutes</p> <p>06:10 PM Watson services and demo by Efendi ( Technical Specialist of IBM)</p> <p>07:00 PM IOT Foundation in Bluemix by Irsan ( ISV of IBM )</p> <p>7:30 PM QA and Networking</p> ","10800000","1425465657000","18476654","open","-6.179999828338623","106.83000183105469","IBM Developer Community - Indonesia","IBMIndonesia","Developer","","231168360","https://www.meetup.com/IBMIndonesia/events/231168360/","","IBM Innovation Meetup","","50","","past","1466589600000","1470107927000","25200000","JL. Tulodong Atas No. 28, Jakarta, 129210, Indonesia, Jakarta, Jakarta","","Jakarta","id","23821943","-6.230800151824951","Indonesia","106.81131744384766","Midtown Bistro & Lounge (Formerly The Twenty8/Pad@28)","","False","","","public","0","51"
