"comment_count","created","description","duration","group_created","group_id","group_join_mode","group_lat","group_lon","group_name","group_urlname","group_who","how_to_find_us","id","link","manual_attendance_count","name","rsvp_close_offset","rsvp_limit","rsvp_open_offset","status","time","updated","utc_offset","venue_address_1","venue_address_2","venue_city","venue_country","venue_id","venue_lat","venue_localized_country_name","venue_lon","venue_name","venue_phone","venue_repinned","venue_state","venue_zip","visibility","waitlist_count","yes_rsvp_count"
"2","1374705274000","<p><b>Thanks to everyone for signing up for this event! We hope you have registered at <a href=""http://ibm.co/120Xa1O"" class=""linkified"">http://ibm.co/120Xa1O</a> as the event is now FULL! If you are not attending this week - we plan to hold future events and look forward to meeting you then.</b></p> <p> </p> <p>Register Today For the Big Data Developer Day- <b><a href=""http://ibm.co/120Xa1O"" class=""linkified"">http://ibm.co/120Xa1O</a></b></p> <p>Note -Clicking the YES attending button does not confirm your registration for this event - only registration at the above URL.</p> <p>Participate in an exclusive Big Data Developer Day hosted by the IBM Big Data Development team.</p> <p>Experience IBM’s enterprise-class big data platform that allows you to address the full spectrum of big data business challenges. The morning will include interactive discussions and live demonstrations of big data for social media and log analytics, then get hands on with Hadoop scripting and text analytics with guidance from development experts. This is a unique opportunity to develop skills and learn about exciting technologies and techniques that you can immediately take back to your organization.</p> <p><b>Registration is required on <a href=""http://ibm.co/120Xa1O"" class=""linkified"">http://ibm.co/120Xa1O</a></b></p> <p>This event is limited to <b>only 30 seats</b>. You may let others know that you are going to this event by clicking on the YES RSVP button on this Meetup page—however— your seat can not be guaranteed until you officially register at the link above.<br/>Thanks and we look forward to seeing you soon!</p> ","28800000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","131224322","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/131224322/","","Big Data Developer Day - Dallas","","30","","past","1377180000000","1377228509000","-18000000","","","","","","","","","","","","","","public","0","30"
"0","1383554070000","<p><b>THIS IS A WEB CONFERENCE ONLY - TIME INDICATED IS LOCAL START TIME. SEE BELOW FOR DETAILS.</b></p> <p>IBM <b><a href=""http://www-03.ibm.com/software/products/us/en/infosphere-streams/"">InfoSphere Streams V3.2</a></b> (referred to as Streams) delivers a highly scalable, agile software infrastructure to <b><a href=""http://www-01.ibm.com/software/data/infosphere/stream-computing/"">perform in-motion analytics</a></b> on a wide variety of relational and non-relational data types that enter the enterprise at unprecedented volumes and speed, and from thousands of real-time sources. Streams V3.2 includes new features and functions designed to instantly analyze and fuse massive volumes of data and integrates with existing infrastructures. It delivers new capabilities to improve usability, support enterprise readiness, and streamline enterprise integration.</p> <p><b>WHAT:</b></p> <p>The following new features and functions, which will be covered during the Streams Developer Conference:</p> <p><i>Usability:</i><br/>• Remote Development with Streams Studio for Windows and Linux<br/>• User Defined Parallelism<br/>• Java Streams development simplification</p> <p><i>Enterprise readiness:</i><br/>• Operational Decision Management adapter for business rules<br/>• Access to application data using Representational State Transfer (REST)</p> <p><i>Enterprise integration:</i><br/>• MQTT adapters<br/>• Hadoop Big SQL support<br/>• HP Vertica Analytic Database support</p> <p><b>Who should attend:</b></p> <p>The event assumes you are familiar with Streams. If you are not, please either try the <b><a href=""http://bigdatauniversity.com/bdu-wp/bdu-course/stream-computing-i/"">Big Data University Streams course</a></b> or review some of the <b><a href=""http://www.youtube.com/user/ibmbigdata/search?query=streams"">Streams videos on YouTube</a></b>.</p> <p><b>WHEN:</b></p> <p><b><a href=""https://www.webdialogs.com/join/?schedid=2058889"">Webcast</a></b> on Thursday <b>November 14, 2013</b> from <b>10:00AM to 6:00PM U.S. Eastern Standard Time</b>.</p> <p><b>WHERE:</b></p> <p>The webcast will be recorded and posted to Big Data University (BDU) at the following <b><a href=""https://bigdatauniversity.com/courses/auth/openid/login.php"">Big Data University course ID</a></b>.</p> <p><i><b>NOTE: There will be no physical location for this meetup and it will all be online</b></i>.</p> <p>To get more info, download presentations, get detailed agenda and to register for the event check out the <b><a href=""http://bigdatauniversity.com/bdu-wp/bdu-course/ibm-infosphere-streams-3-2-developers-conference/"">BDU Streams Developers Virtual Conference landing page</a></b>.</p> <p>The detailed agenda will be posted at the BDU class/event page after Oct 31.</p> <p>Please join us on the live LotusLive meeting <b><a href=""https://www.webdialogs.com/join/?schedid=2058889"">webcast</a></b>. The conference ID is 2058889. Audio in listen only mode will be available on the webcast.</p> <p>To ask questions during Q&amp;A periods, please use the following conference information:</p> <p>USA Toll-Free: 1-[masked]</p> <p>USA Caller Paid: 1-[masked]</p> <p>For Other Countries call in numbers use this <b><a href=""https://www.teleconference.att.com/servlet/glbAccess?process=1&amp;accessCode=7821035&amp;accessNumber=2158616239"">link</a></b>.</p> <p>Participant Code: 7821035</p> <p>We look forward to sharing details about these new capabilities.</p> ","28800000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","149052872","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/149052872/","","Streams 3.2 Developers Virtual Conference","","","","past","1384441200000","1384484168000","-21600000","See Description for Details","BDU University","San Jose","us","16729432","37.38999938964844","USA","-121.9000015258789","WEB CONFERENCE ONLY","","False","CA","95101","public","0","7"
"8","1399050804000","<p>We will discuss the various SQL on Hadoop alternatives and explore why such technologies have become an area of keen interest for many organizations.  We will discuss the various alternatives (Drill, Impala, Hive, Hadapt, Tajo, Shark, HAWQ, Presto, Phoenix, Big SQL) and their pros/cons.  We will share customer use cases for Warehouse Modernization and the role of SQL for Hadoop in this space, as well as discuss performance characteristics of SQL on Hadoop when running common query workloads.  </p> <p>Also hear from the IBM development team what are the technical challenges they faced developing their SQL on Hadoop solution, how they addressed those challenges and what are the next set of challenges they see in the evolution of SQL on Hadoop.  We will provide an intro to <a href=""http://www.ibm.com/developerworks/library/bd-bigsql/"">Big SQL</a> and demo.   Big SQL  delivers some exciting capabilities including comprehensive SQL functionality that leverages advanced SQL compiler/runtime all with low latency and high performance.</p> <p>Learn more about <a href=""http://www.livestream.com/newchannel/popoutplayer?channel=ibmiod&amp;clip=pla_e4b28ad8-f647-4a02-88ad-6679b78f7e8b&amp;time=1481"">Big SQL here</a>.   Check out new <a href=""http://www-01.ibm.com/common/ssi/cgi-bin/ssialias?subtype=WH&amp;infotype=SA&amp;appname=SWGE_SW_SW_USEN&amp;htmlfid=SWW14019USEN&amp;attachment=SWW14019USEN.PDF#loaded"">SQL on Hadoop white paper.</a></p> ","9000000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","180740202","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/180740202/","61","A Leap Forward for SQL on Hadoop","","80","","past","1402443000000","1402508067000","-18000000","1177 South Beltline Rd","","Coppell","us","11826512","32.942726135253906","USA","-96.99369049072266","IBM Innovation Center","","False","TX","75019","public","0","61"
"0","1415645550000","<p>CALLING ALL DEVELOPERS .... JOIN THE BIG DATA FOR SOCIAL GOOD CHALLENGE</p> <p>Big data exists in just about everything we use and do. It comes from phones, cars, roads, power lines, waterways, food crates, and innumerable other items you’d never think of as computers. This data speaks volumes about our collective behavior and society – so let’s use it to do something incredible! IBM invites developers and data enthusiasts to take a deep dive into real world civic issues using big data and the IBM Bluemix <a href=""https://ace.ng.bluemix.net/"">Analytics for Hadoop service</a>. Analyze one of our curated datasets or bring your own (provided it meets these requirements)! Use Hadoop and your data to create a clickable and interactive data visualization to highlight insights that you’ve found.</p> <p>Ready to get started? $40,000 in prizes will be awarded....</p> <p>Register here:<a href=""http://ibmhadoop.challengepost.com/""><a href=""http://ibmhadoop.challengepost.com/"" class=""linkified"">http://ibmhadoop.challengepost.com/</a></a></p> <p>What to Create: Participants must create a working, clickable, and interactive data visualization utilizing the <a href=""http://www.ibm.com/developerworks/library/ba-analytics-for-hadoop1/index.html"">Analytics for Hadoop service</a> on IBM Bluemix.</p> <p>Data Requirements: Your data visualization must analyze one or more datasets included in the curated list of datasets on the Data page OR meet the data size, content, and licensing requirements described on the <a href=""http://ibmhadoop.challengepost.com/details/data"">Data page</a>. The total size of the Datasets analyzed must be between 500MB - 7GB in size.</p> <p>Check out the requirements then go get your IBM Bluemix extended promo code and check out the <a href=""http://ibmhadoop.challengepost.com/details/data"">datasets</a>!</p> ","","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","218598685","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/218598685/","","Big Data for Social Good Challenge","","","","past","1415649600000","1415661776000","-21600000","Web only","","Global","us","23442562","33.86000061035156","USA","-84.4000015258789","Big Data for Social Good Challenge","","False","GA","","public","0","3"
"6","1415739422000","<p><i><b>THE BIG DATA FOR SOCIAL GOOD CHALLENGE BEGINS NOVEMBER 10, 2014 AND CONTINUES TO MARCH 3, 2015. </b></i></p> <p><b>CALLING ALL DEVELOPERS .... JOIN THE BIG DATA FOR SOCIAL GOOD CHALLENGE</b></p> <p>Big data exists in just about everything we use and do. It comes from phones, cars, roads, power lines, waterways, food crates, and innumerable other items you’d never think of as computers. This data speaks volumes about our collective behavior and society – so let’s use it to do something incredible! IBM invites developers and data enthusiasts to take a deep dive into real world civic issues using big data and the IBM Bluemix <a href=""https://ace.ng.bluemix.net/"">Analytics for Hadoop service</a>. Analyze one of our curated datasets or bring your own (provided it meets these requirements)! Use Hadoop and your data to create a clickable and interactive data visualization to highlight insights that you’ve found.</p> <p>Ready to get started? $40,000 in prizes will be awarded....</p> <p>Register here:<a href=""http://ibmhadoop.challengepost.com/""><a href=""http://ibmhadoop.challengepost.com/"" class=""linkified"">http://ibmhadoop.challengepost.com/</a></a></p> <p>What to Create: Participants must create a working, clickable, and interactive data visualization utilizing the <a href=""http://www.ibm.com/developerworks/library/ba-analytics-for-hadoop1/index.html"">Analytics for Hadoop service</a> on IBM Bluemix.</p> <p>Data Requirements: Your data visualization must analyze one or more datasets included in the curated list of datasets on the Data page OR meet the data size, content, and licensing requirements described on the <a href=""http://ibmhadoop.challengepost.com/details/data"">Data page</a>. The total size of the Datasets analyzed must be between 500MB - 7GB in size.</p> <p>Check out the requirements then go get your IBM Bluemix extended promo code and check out the <a href=""http://ibmhadoop.challengepost.com/details/data"">datasets</a>!</p> ","","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","218622626","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/218622626/","","Big Data for Social Good Challenge (See Details for Start/End)","","","","past","1425445200000","1425456465000","-21600000","Web only","","Global","us","23442562","33.86000061035156","USA","-84.4000015258789","Big Data for Social Good Challenge","","False","GA","","public","0","44"
"3","1434252283000","<p><i><b>THIS IS A WEB CONFERENCE ONLY.  TIME OF WEB CONFERENCE LOCALLY IS BASED ON LIVE-STREAM START - PACIFIC DAYLIGHT TIME. DETAILS TO CONNECT TO LIVE-STREAM ARE INDICATED BELOW.  </b></i></p> <p>Apache Spark is an open source processing engine built around speed, ease of use, and analytics. If you have large amounts of data that requires low latency processing that a typical Map Reduce program cannot provide, Spark is the alternative.</p> <p>Spark performs at speeds up to 100 times faster than Map Reduce for iterative algorithms or interactive data mining. Spark provides in-memory cluster computing for lightning fast speed and supports Java, Scala, and Python APIs for ease of development. Spark allows data scientists to build models quickly and supports iterative jobs on distributed datasets. This means more people can apply deep intelligence into applications to make everything smarter, including the Internet of Things (IoT), machine learning, web, mobile, social, business process and more. </p> <p>Do you believe in the value of Spark, in the speed, efficiency and flexibility of this in-memory compute engine? IBM does.  Emphatically.That's why we're committed to do everything we can to accelerate the adoption of Spark for enterprise analytics, where Spark promises seemingly unlimited value.</p> <p>On June 15, 2015, IBM will host a Spark Community event in San Francisco, California: IBM | Spark - The Start of Something Big in Data and Design. There will be a live demo showcase, refreshments, and a Town Hall discussion featuring some of the most trail-blazing data scientists in today's Spark Community, including:</p> <p>•  Edd Dumbill, VP Strategy, Silicon Valley Data Science<br/>•  Mike Tamir, Chief Science Officer &amp; VP of Data Science &amp; Education at Galvanize<br/>•   Fernando Perez, Staff Scientist at Lawrence Berkeley National Laboratory &amp; Founding Investigator of the Berkeley Institute for Data Science<br/>•   Haoyuan Li, CEO and Founder of Tachyon Nexus<br/>•   Shankar Venkataraman, Distinguished Engineer &amp; CTO, IBM Analytics Platform at IBM<br/>•   Paco Nathan, Director, Community Evangelism, Databricks</p> <p>Spark Community members will also deliver 5-minute lightning talks to describe exciting projects they're working on.</p> <p>We will provide a livestream presentation of what these Spark leaders have to say.</p> <p><b>Live Streaming Link:</b></p> <p><b>To get additional details about Spark you can sign up now for a reminder at:</b></p> <p><b><a href=""http://www.ibm.com/analytics/us/en/technology/spark/""><a href=""http://www.ibm.com/analytics/us/en/technology/spark/"" class=""linkified"">http://www.ibm.com/analytics/us/en/technology/spark/</a></a></b></p> <p><b>Scroll down to ""Can't attend in Person""?  Sign up for a reminder and add it to your calendar.</b></p> <p>Additional information on Spark:</p> <p>Link to Spark Fundamentals Course in Big Data University</p> <p><a href=""http://bigdatauniversity.com/bdu-wp/bdu-course/spark-fundamentals/""><a href=""http://bigdatauniversity.com/bdu-wp/bdu-course/spark-fundamentals/"" class=""linkified"">http://bigdatauniversity.com/bdu-wp/bdu-course/spark-fundamentals/</a></a></p> <p>Link to Spark Technology Information</p> <p><a href=""http://www.ibm.com/analytics/us/en/technology/spark/""><a href=""http://www.ibm.com/analytics/us/en/technology/spark/"" class=""linkified"">http://www.ibm.com/analytics/us/en/technology/spark/</a></a></p> <p>Happy Sparking.</p> ","6300000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","223230903","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/223230903/","","IBM | Spark - The start of something big in data and design (Web Only)","","","","past","1434420000000","1434431217000","-18000000","","","","","","","","","","","","","","public","0","39"
"5","1441229797000","<p>Interested in the Data Scientist profession but not exactly sure what they do? Come to this Meetup and find out about these topics and more....</p> <p><b>The Basics of Data Science</b></p> <p><br/>Blair Doneske, PhD and IBM BigData Technical Manager will discuss the basic questions data scientists are asked to solve, how that workflow works, and the tools they use to find answers.</p> <p><br/>Also learn more about how the BigData craze weighs in to the Data Science workflow and what I/T skills Data Scientists need to know.</p> <p><b>A Day in the Life of a Data Scientist</b></p> <p>Hear from a Leader and Practitioner Data Scientist in the industry today.</p> <p><br/>Pooja Dewan, PhD and Director of Operations Research and Advanced Analytics at BNSF Railway will discuss being a data scientist and considerations for applying data science to BigData.</p> <p><b>Data Scientist tools demo</b></p> <p>Also learn about the tools for data analysis with Vish Kamat, IBM BigData Architect who will lead a session on the tooling that is available to you online for FREE!</p> <p>Leverage the large, growing notebook ecosystem to jumpstart your analysis. Bring your laptops......sign up for access to free data scientist tools running in the cloud and on desktops.</p> ","9000000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","225076368","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/225076368/","40","Data Science, Data Scientists, and BigData","PT24H30M","60","","past","1443137400000","1443152245000","-18000000","1177 South Beltline Rd","","Coppell","us","11826512","32.942726135253906","USA","-96.99369049072266","IBM Innovation Center","","False","TX","75019","public","0","60"
"31","1462542678000","<p>IBM is offering a free hands-on workshop for clients and practitioners on Apache Spark. This is a full day of education on Spark with hands on exercises instructed in person by Spark experts. The course will provide a detail overview of Apache Spark with real world hands on examples of data wrangling and machine learning. The exercises will be done in Jupyter notebooks with publicly available datasets. Participants will use IBM’s fully managed free Cloud platform available for educational purposes.</p> <p><b>Prerequisite: </b><br/>A working knowledge of Coding (Preferred Python and/or Scala), understand distributed computing, Spark and SQL.</p> <p><b>What to expect: </b><br/>Expect to spend a full day of lecture and hands on exercises attacking real-world data challenges using Apache Spark. In 8 hours you will learn the basic essentials of Apache Spark and why it's important to your organization. This workshop will focus on data wrangling and machine learning.</p> <p><b>What to Bring: </b><br/>Attendees are encouraged to bring their own laptop, as we will be leveraging a cloud platform for all exercises.</p> ","28800000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","230924254","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/230924254/","","Spark Hands On 1-Day Workshop for Data Engineers, Data Scientists and Developers","","30","","past","1464096600000","1464146287000","-18000000","1177 South Beltline Rd","","Coppell","us","11826512","32.942726135253906","USA","-96.99369049072266","IBM Innovation Center","","False","TX","75019","public","0","30"
"1","1461954402000","<p>Come learn more about Apache Spark!  Topics covered include Data Wrangling, Spark SQL, Data Visualization, Jupyter Notebooks and Machine Learning all with Apache Spark.  See a live demo in Jupyter notebook of analyzing the effect of weather on professional sports.</p> <p><br/>Light dinner and refreshments will be served.</p> ","7200000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","Enter building on side facing Beltline Rd","230748657","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/230748657/","","What is all the Hype about Apache Spark","","115","","past","1464130800000","1464139032000","-18000000","1177 South Beltline Rd","","Coppell","us","11826512","32.942726135253906","USA","-96.99369049072266","IBM Innovation Center","","False","TX","75019","public","0","114"
"0","1461976454000","<p>On June 6, 2016, leading minds in data and analytics from Tesla, Netflix, Silicon Valley Data Science, and IBM will come together to demonstrate how open data and analytics technologies such as R, Spark, Python and more are forming a vibrant ecosystem.  The community has a shared goal of working with all data to build unexpected insights and launch new business applications.</p> <p>The Apache Spark Maker Community Event will bring together data scientists, data engineers, data developers, and data designers June 6th @ 6pm at Galvanize, San Francisco. Here’s the plan:   </p> <p>- The Big Reveal – New sample Apache Spark apps and tools</p> <p>- Use Cases – Monsanto will share how they are using R and Spark to optimize their supply chain</p> <p>- Learning Session - Hear from experts working on Spark projects and building the Spark ecosystem of open data and analytics technologies</p> <p>- Networking Opportunity – Food, drinks and data, explore a Hall of Innovation showcasing Spark demos</p> <p>Join us. Learn more here:  <b><i><a href=""http://www.ibm.com/analytics/us/en/events/apache-spark/"">Apache Spark Maker Community Event</a></i></b> </p> <p>Registration begins at 5:30 PM and the discussion starts at 6:30 PM; food and drinks will be served. You must register for this event. </p> <p>To get your ticket, and attend in person, click <b><a href=""https://www.eventbrite.com/e/apache-sparktm-maker-community-event-registration-24742595770?cm_mc_uid=39680333471514613509392&amp;cm_mc_sid_50200000=1461961944"">HERE</a></b>. </p> <p>Can't attend in person? We'll be live streaming this event on a computer screen near you! Register for the  <b><a href=""https://www.eventbrite.com/e/livestream-apache-sparktm-maker-community-event-registration-24790223225?cm_mc_uid=39680333471514613509392&amp;cm_mc_sid_50200000=1461961944"">live stream</a></b> and we'll send you a calendar update and login link.</p> ","14400000","1374704306000","9504442","open","32.959999084472656","-96.9800033569336","Big Data Developers in Dallas","Big-Data-Developers-in-Dallas","Members","","230756133","https://www.meetup.com/Big-Data-Developers-in-Dallas/events/230756133/","","Apache Spark Maker Community Event","","","","past","1465252200000","1465268287000","-18000000","44 Tehama Street","","San Francisco","us","24126294","37.78749465942383","USA","-122.39653015136719","Galvanize U","","False","CA","","public","0","25"
