"comment_count","created","description","duration","group_created","group_id","group_join_mode","group_lat","group_lon","group_name","group_urlname","group_who","how_to_find_us","id","link","manual_attendance_count","name","rsvp_close_offset","rsvp_limit","rsvp_open_offset","status","time","updated","utc_offset","venue_address_1","venue_address_2","venue_city","venue_country","venue_id","venue_lat","venue_localized_country_name","venue_lon","venue_name","venue_phone","venue_repinned","venue_state","venue_zip","visibility","waitlist_count","yes_rsvp_count"
"1","1462128941000","<p><i><b>THIS MEETUP AND LIVE STREAMING IS US PACIFIC STANDARD TIME (PST). PLEASE CONVERT TO YOUR TIME ZONE.</b></i></p> <p>On June 6, 2016, leading minds in data and analytics from Tesla, Netflix, Silicon Valley Data Science, and IBM will come together to demonstrate how open data and analytics technologies such as R, Spark, Python and more are forming a vibrant ecosystem.  The community has a shared goal of working with all data to build unexpected insights and launch new business applications.</p> <p>The Apache Spark Maker Community Event will bring together data scientists, data engineers, data developers, and data designers June 6th @ 6pm at Galvanize, San Francisco. Here’s the plan:   </p> <p>- The Big Reveal – New sample Apache Spark apps and tools</p> <p>- Use Cases – Monsanto will share how they are using R and Spark to optimize their supply chain</p> <p>- Learning Session - Hear from experts working on Spark projects and building the Spark ecosystem of open data and analytics technologies</p> <p>- Networking Opportunity – Food, drinks and data, explore a Hall of Innovation showcasing Spark demos</p> <p>Join us. Learn more here: </p> <p><b><i><a href=""http://www.ibm.com/analytics/us/en/events/apache-spark/"">Apache Spark Maker Community Event</a></i></b> </p> <p>We realize you may not be able to attend in person, however, we are <b>live streaming</b> the event.  Register for the <b><a href=""https://www.eventbrite.com/e/livestream-apache-sparktm-maker-community-event-registration-24790223225?cm_mc_uid=39680333471514613509392&amp;cm_mc_sid_50200000=1461961944"">live stream</a></b> and we'll send you a calendar update and login link.</p> ","14400000","1447050333000","19103884","open","38.720001220703125","-9.140000343322754","Big Data Developers in Lisbon","Big-Data-Developers-in-Lisbon","Members","","230793149","https://www.meetup.com/Big-Data-Developers-in-Lisbon/events/230793149/","","Apache Spark Maker Community Event","","","","past","1465230600000","1465246808000","3600000","44 Tehama Street","","San Francisco","us","24126294","37.78749465942383","USA","-122.39653015136719","Galvanize U","","False","CA","","public","0","17"
"2","1463519413000","<p>Hi</p> <p><br/>Look forward to meet you in the first physical of Big Data Developers Lisbon Meetup  planned for June 16th at 07:00 PM.</p> <p><br/>After the initial welcoming messages we will dedicate this event to the Apache Spark project. This engine for large scale data processing will be covered from the basics to a significant depth. The agenda we are setting up is:</p> <p>• Why Apache Spark is important</p> <p>• Apache Spark Technical Introduction</p> <p>• Scalable Machine Learning using Apache SystemML.</p> <p><br/>As special guest, we will have IBM Spark Specialist Willem Hendrix in this event to share its knowledge and IBM experience with the audience.</p> <p><br/>Pizza and Drinks will be served.</p> ","","1447050333000","19103884","open","38.720001220703125","-9.140000343322754","Big Data Developers in Lisbon","Big-Data-Developers-in-Lisbon","Members","IBM Portugal is located in Parque das Nações, Just besides ""Cidade Judiciária"".","231199476","https://www.meetup.com/Big-Data-Developers-in-Lisbon/events/231199476/","","1st Meetup Event || All about Apache Spark.","","88","","past","1466100000000","1466447608000","3600000","Rua do Mar da China, 3, Parque das Nações","","Lisbon","pt","24553477","38.772396087646484","Portugal","-9.097186088562012","IBM Portugal","","False","","","public","0","78"
"2","1472505279000","<p>On September 27, 2016, leading minds in data and analytics will come together and unveil the latest in cloud technology, enabling you to more efficiently put data to work. Experience how Spark, Hadoop, Python, and more are being used to bring together all types of data professionals –from data engineers, to data scientists, developers and business analysts –to work in new collaborative ways.</p> <p>The IBM DataFirst Launch Event will unite data and analytics leaders and practitioners from the open source community, startups, and enterprises. Check the <i><b><a href=""http://www.ibm.com/analytics/us/en/events/datafirst/index.html"">event site</a></b></i> for the latest lineup of guest speakers. The event takes place @ 6pm at the Hudson Mercantile Building, NYC.</p> <p>Here’s the plan:<br/>• The Big Reveal –Experience new ways to work for data engineers, data scientist, developers, and business analysts, both individually and collectively.</p> <p>•Hands-on sessions – With interactive experiences for each of these professions.</p> <p>•Use Cases –Community leaders and guest speakers will share their expertise and vision<br/>•Networking Opportunity – Food, drinks, data, collaborative demos, and a party on the rooftop</p> <p>Learn more here:<a href=""http://www.ibm.com/analytics/us/en/events/datafirst/index.html#"">  <i><b>DataFirst Launch Event</b></i></a></p> <p>Check-in and networking begins at 6:00 PM.  Food and drinks will be served. You must register for this event.</p> <p>To get your ticket, and attend in person, click <b><a href=""https://www.eventbrite.com/e/ibm-datafirst-launch-event-registration-26725283041"">HERE</a></b>.  </p> <p>Can't attend in person? We'll be live streaming this event.  Register for the <b><a href=""https://www.eventbrite.com/e/livestream-ibm-datafirst-launch-event-registration-26906650516"">LIVE STREAM </a></b>and we'll send you a calendar update and login link. </p> ","14400000","1447050333000","19103884","open","38.720001220703125","-9.140000343322754","Big Data Developers in Lisbon","Big-Data-Developers-in-Lisbon","Members","zip 10018","233720874","https://www.meetup.com/Big-Data-Developers-in-Lisbon/events/233720874/","","DataFirst Launch Event – Experience new ways to put your data to work","","","","past","1474995600000","1475011527000","3600000","500 West 36th Street","","New York","us","24745891","40.755863189697266","USA","-73.99864959716797","Hudson Mercantile Bldg","","False","NY","","public","0","7"
"1","1475788606000","<p>Join The Brussels Data Science Community, <a href=""https://spark-summit.org/eu-2016/"">Spark Summit Europe</a> attendees, and Spark ML and machine learning experts Nick Pentreath and Jean-Francois Puget for a talk on an Apache Spark–based, end-to-end machine learning system. A round of Spark and machine learning lightning talks will follow.</p> <p>Many resources are available for building basic recommendation models using Spark. But how does a practitioner go from the basics to creating an end-to-end machine learning system, including deployment and management of models for real-time serving? In this session, we’ll demonstrate how to build such a system based on Spark ML and Elasticsearch. In particular, we’ll focus on how to go from data ingestion to model training to a real-time predictive system.</p> <p><b>Agenda</b></p> <p>18:30 – Welcome, food and drink</p> <p>18:40 – Update on the preparation and workshops of the <a href=""http://www.denguehack.org/"">Data4Good Hackathon</a>, and <a href=""https://datasciencebe.com/tag/philippe-van-impe/"">Philippe Van Impe</a>, founder, European Data Innovation Hub and the Brussels Data Science Community</p> <p>18:50 – Introduction: <a href=""https://spark-summit.org/eu-2016/speakers/berni-schiefer/"">Berni Schiefer</a>, IBM Fellow</p> <p>19:00 – Creating an end-to-end Recommender System with Spark ML: <a href=""https://spark-summit.org/eu-2016/speakers/nick-pentreath/"">Nick Pentreath</a>, principal engineer at the IBM Spark Technology Center, Apache Spark PMC member and author of Machine Learning with Spark, and <a href=""https://www.linkedin.com/in/jfpuget"">Jean-François Puget</a>, distinguished engineer at IBM and chief architect for IBM Analytics Solutions.</p> <p>19:45 – Lightning talks: 10 minute Spark and machine learning discussions, including new projects from Belgium. Details are coming soon. </p> <p>20:45 – Networking and refreshments</p> <p><b>PARKING - at GRAND PLACE</b><br/>Rue Marché aux Herbes 104, 1000 Brussels<br/>Boulevard de l'Impératrice - Keizerinlaan Brussels</p> ","9000000","1447050333000","19103884","open","38.720001220703125","-9.140000343322754","Big Data Developers in Lisbon","Big-Data-Developers-in-Lisbon","Members","","234678165","https://www.meetup.com/Big-Data-Developers-in-Lisbon/events/234678165/","","Spark and Machine Learning","","","","past","1477589400000","1477599991000","3600000","Rue Marché aux Herbes 110","","Brussels 1000","be","24839304","50.846458435058594","Belgium","4.355463981628418","NH CARREFOUR DE L'EUROPE ","","False","","","public","0","15"
"3","1485440779000","<p>The demand for machine learning is booming! </p> <p>Calling all IT executives, data scientists, Chief Data Officers, data architects and other data geeks.  Join us on <b>February 15th from 2:00-5:30 pm ET </b>via livestream  (replay available starting February 16th) , and discover how machine learning is fundamentally changing the way we work and live.  Hear about cognitive applications that anticipate behavior and learn from data without being explicitly programmed.</p> <p>You'll learn about the latest breakthrough developments on machine learning as well as Spark, data and analytics. Mike Gualtieri, Vice President and Principal Analyst, Forrester, will present his view on how to best leverage technologies such as big data, predictive analytics, Hadoop/Spark, machine learning, data science, and AI.  Rob Thomas, General Manager, IBM Analytics will host an agenda which will include guest speakers and cover the following topics:</p> <p>•  Machine Learning Overview</p> <p>•  Top Trends in Machine Learning &amp; Cognitive Applications</p> <p>•  Cognitive Analytics and Machine Learning for the Enterprise</p> <p>•  Live Product Demonstration &amp; Client Roundtable on Machine Learning</p> <p>•  Data Innovation with Hybrid Transaction/Analytical Processing</p> <p>•  Spark &amp; Machine Learning for Enterprise Systems</p> <p>For additional details and to REGISTER, please visit <i><b><a href=""http://www.ibm.com/analytics/us/en/events/machine-learning/"">MACHINE LEARNING.</a></b></i></p> <p>Register NOW and we'll send you a reminder!</p> ","12600000","1447050333000","19103884","open","38.720001220703125","-9.140000343322754","Big Data Developers in Lisbon","Big-Data-Developers-in-Lisbon","Members","Livestream is Eastern Standard Time (EST) - Adjust to your time zone","237215967","https://www.meetup.com/Big-Data-Developers-in-Lisbon/events/237215967/","","Machine Learning Launch","","","","past","1487167200000","1487181992000","0","http://ibm.co/MLevent","","Lisbon","pt","25013450","0.0","Portugal","0.0","LIVESTREAM","","False","","","public","0","66"
"3","1486987069000","<p>I am pleased to invite you all to two exciting back-to-back technical sessions covering Streaming Analytics  and Machine Learning. Please join us for these informative sessions and network with other Big Data Professionals in Lisbon over pizza and beer !!</p> <p><b>Session 1 </b></p> <p><b>Topic : </b>3D Printing : A case study of Streaming Data Analytics</p> <p><b>Abstract : </b>Frank will  describe the challenges of Streaming Data Analytics from an IoT platform that controls 3D printing robots and describe  how his team solved the problem.</p> <p><b>Speaker  :</b> Frank Ketelaars</p> <p><b>Big Data Technical Lead – Europe</b></p> <p><br/><b>IBM Analytics</b></p> <p><b>Biography :</b></p> <p>Frank Ketelaars leads and actively works in a European team focused on IBM and open source analytics solutions, including Hadoop, Spark and Real-time Analytical Processing. </p> <p>Frank lives in The Netherlands and has over 25 years of experience in the information technology area.</p> <p><b>Session 2</b></p> <p><b>Topic : </b>Experiencing Deep Learning</p> <p><b>Abstract :</b>  Willem will show us how easy it is to use Deep Learning in a collaborative environment  for Data Scientists with Python programming Language </p> <p><b>Speaker  :</b> Willem Hendriks </p> <p>Willem works as a Data Scientist at IBM Netherlands. </p> ","9000000","1447050333000","19103884","open","38.720001220703125","-9.140000343322754","Big Data Developers in Lisbon","Big-Data-Developers-in-Lisbon","Members","https://www.google.co.uk/maps/place/IBM/@38.771858,-9.0979304,17.81z/data=!4m8!1m2!2m1!1sRua+do+Mar+da+China,+3,+Parque+das+Na%C3%A7%C3%B5es,+Lisboa!3m4!1s0x0:0x167467b913bd9adb!8m2!3d38.772218!4d-9.0969392","237672655","https://www.meetup.com/Big-Data-Developers-in-Lisbon/events/237672655/","","3D Printing : A case study of Streaming Data Analytics","","94","","past","1488999600000","1489165473000","0","Rua do Mar da China, 3, Parque das Nações","","Lisbon","pt","24553477","38.772396087646484","Portugal","-9.097186088562012","IBM Portugal","","False","","","public","0","87"
"4","1490780545000","<p>Pleased to announce this event to the Big Data Meetup on Machine Learning with PySpark with Holden Karau . Holden Karau is an Apache Spark committer , author and an expert in the area of Machine Learning.  The meetup will be in Madrid but will be streamed on this channel </p> <p><a href=""https://www.youtube.com/c/BigDataCognitiveMeetup""><a href=""https://www.youtube.com/c/BigDataCognitiveMeetup"" class=""embedded"">https://www.youtube.com/c/BigDataCognitiveMeetup</a></a></p> <p><br/>So please mark your calendars and if any one is in Madrid and plan to attend the session please RSVP at the following link.</p> <p><a href=""https://www.meetup.com/Big-Data-Developers-in-Madrid/events/238739273/?eventId=238739273""><a href=""https://www.meetup.com/Big-Data-Developers-in-Madrid/events/238739273/?eventId=238739273"" class=""linkified"">https://www.meetup.com/Big-Data-Developers-in-Madrid/events/238739273/?eventId=238739273</a></a></p> <p>I hope many of you will find the talk extremely informative.</p> ","","1447050333000","19103884","open","38.720001220703125","-9.140000343322754","Big Data Developers in Lisbon","Big-Data-Developers-in-Lisbon","Members","","238794563","https://www.meetup.com/Big-Data-Developers-in-Lisbon/events/238794563/","","Machine Learning and PySpark with Holden Karau - Apache Spark Committer","","","","past","1491409800000","1491431688000","3600000","Calle Corazón de María, 44 ","","Madrid","es","25140107","40.44355010986328","Spain","-3.666059970855713","IBM Client Center","","False","","","public","0","14"
